donor_id	date	volunteer_ids	recipient_ids	part_food_types	part_weights	transport	scale
6	8/26/12	4	5	Produce	130	Car	
6	8/26/12	4	5	Baked Goods	40	Car	
3	8/26/12	52	9	Produce	156	Bike	
25	8/27/12	40		Baked Goods	18.8	Bike	
4	8/27/12	30	11	Produce	110	Bike	
6	8/27/12	3	7	Produce	70	Bike	
24	8/27/12	40		Fresh Prepared Food	37	Bike	
2	8/27/12	38	15	Produce	50	Bike	
6	8/27/12	3	7	Baked Goods	10	Bike	
6	8/27/12	62	20	Produce	105	Bike	
6	8/27/12	62	20	Baked Goods	0	Bike	
1	8/27/12	39	12	Baked Goods	15	Bike	
1	8/27/12	39	12	Produce	80		
3	8/27/12	41	14	Produce	18	Bike	
4	8/28/12	40	5	Produce	170	Bike	
6	8/28/12	46	15	Produce	175	Car	
6	8/28/12	26		Baked Goods	0		
6	8/28/12	26		Produce	0		
6	8/28/12	46	15	Baked Goods	75	Car	
1	8/28/12	42	18	Baked Goods	20	Bike	
2	8/28/12	86	35	Produce	12	Bike	
1	8/28/12	42	18	Produce	200	Bike	
3	8/28/12	89	14	Produce	0		
3	8/29/12	52	14	Produce	150	Bike	
1	8/29/12	39	7	Baked Goods	20	Bike	
24	8/29/12	53	39	Fresh Prepared Food	3	Bike	
6	8/29/12	55		Produce	0		
2	8/29/12	13	38	Produce	100	Bike	
6	8/29/12	54	10	Baked Goods	25	Bike	
33	8/29/12		58	Produce	25	Bike	
25	8/29/12	53	39	Baked Goods	3	Bike	
4	8/29/12	31	37	Produce	65	Bike	
6	8/29/12	55		Baked Goods	0		
6	8/29/12	54	10	Produce	100	Bike	
33	8/29/12		58	Produce	0		
1	8/29/12	39	7	Produce	130	Bike	
3	8/30/12	81	42	Produce	10	Bike	
43	8/30/12	48	44	Frozen Prepared Food	30		
1	8/30/12	58	10	Produce	150	Bike	
1	8/30/12	58	10	Baked Goods	20	Bike	
36	8/30/12	98	41	Produce	80	Bike	
6	8/30/12	21	15	Produce	120	Bike	
2	8/30/12	57	38	Produce	70	Bike	
6	8/30/12	2	7	Fresh Prepared Food	110		
6	8/30/12	2	7	Baked Goods	0		
6	8/30/12	25		Produce	100	Bike	
27	8/30/12	24	18	Baked Goods	25	Bike	
4	8/30/12	32	10	Produce	50		
6	8/30/12	68	14	Produce	450	Car	
6	8/31/12	116	10	Baked Goods	0		
2	8/31/12	65	8	Produce	70	Bike	
3	8/31/12	31	14	Produce	3	Bike	
1	8/31/12	120	20	Produce	35	Bike	
4	8/31/12	120	20	Produce	25	Bike	
6	8/31/12	116	10	Produce	160	Bike	
27	8/31/12	27	26	Baked Goods	30	Bike	
25	8/31/12	81	22	Baked Goods	5	Bike	
24	8/31/12	81	22	Fresh Prepared Food	5	Bike	
1	8/31/12	25		Baked Goods	15		
19	8/31/12	20	28	Frozen Prepared Food	0		
25	9/1/12	62	29	Baked Goods	7	Car	
33	9/1/12	65		Produce	30	Bike	
6	9/1/12	21	30	Baked Goods	0	Bike	
24	9/1/12	62	28	Fresh Prepared Food	0		
4	9/1/12	29	22	Produce	230	Bike	
1	9/1/12	65	26	Baked Goods	25	Bike	
1	9/1/12	65	26	Produce	165	Bike	
6	9/1/12	31	26	Produce	140	Bike	
33	9/1/12	68		Produce	65		
6	9/1/12	62	28	Produce	60	Car	
1	9/1/12	86		Produce	0		
2	9/1/12	13	29	Produce	110	Bike	
33	9/1/12	67		Produce	80	Bike	
6	9/1/12	21	30	Produce	170	Bike	
3	9/1/12	31		Produce	60	Bike	
6	9/1/12	62	28	Baked Goods	50	Car	
55	9/1/12	81	15	Produce	70	Bike	
6	9/2/12	4	18	Produce	150	Car	
1	9/2/12	13	8	Baked Goods	18	Bike	
4	9/2/12	14		Produce	180	Bike	
6	9/2/12	4		Produce	150	Car	
3	9/2/12	52	9	Produce	87	Bike	
6	9/2/12	4		Baked Goods	0	Car	
2	9/2/12	7		Produce	60	Car	
1	9/2/12	13	8	Produce	270	Bike	
4	9/3/12	121	41	Produce	330	Bike	
2	9/3/12	38	38	Produce	43	Bike	
3	9/3/12	41	14	Produce	66.4	Bike	
6	9/3/12	71	20	Produce	0		
6	9/3/12	71	20	Baked Goods	0		
6	9/3/12	3	7	Produce	0		
6	9/3/12	3	7	Baked Goods	0		
1	9/3/12	39		Baked Goods	0		
24	9/3/12	40		Fresh Prepared Food	0		
	9/3/12	40		Produce	25		
25	9/3/12	40		Baked Goods	0		
1	9/3/12	39		Produce	140		
1	9/4/12		18	Baked Goods	0		
6	9/4/12	99		Baked Goods	20	Bike	
6	9/4/12	46	15	Produce	60	Bike	
4	9/4/12	121	5	Produce	40		
6	9/4/12	46	15	Baked Goods	20	Bike	
6	9/4/12	99		Produce	90	Bike	
3	9/4/12	89	14	Produce	0		
1	9/4/12		18	Produce	0		
2	9/4/12	86	35	Produce	2		
2	9/5/12	39	38	Produce	100		
	9/5/12	53	39	Produce	12	Bike	
1	9/5/12	39	7	Produce	200		
6	9/5/12	54	10	Produce	0		
33	9/5/12		58	Produce	80	Bike	
3	9/5/12	52	14	Produce	0		
6	9/5/12	55		Produce	0		
25	9/5/12	53	39	Baked Goods	8	Bike	
6	9/5/12	55		Baked Goods	0		
4	9/5/12	31	37	Produce	17	Bike	
24	9/5/12	53	39	Fresh Prepared Food	6		
1	9/5/12	39	7	Baked Goods	30		
6	9/5/12	54	10	Baked Goods	35	Bike	
6	9/6/12	2	7	Produce	65		
1	9/6/12	58	10	Produce	250	Bike	
6	9/6/12	25		Produce	0	Bike	
1	9/6/12	58	10	Baked Goods	40	Bike	
43	9/6/12	48	44	Frozen Prepared Food	40		
2	9/6/12	57	38	Produce	25	Bike	
4	9/6/12	32	10	Produce	60		
36	9/6/12	65	41	Produce	80	Bike	
27	9/6/12	24	18	Baked Goods	50	Bike	
3	9/6/12	59	42	Produce	125	Bike	
6	9/6/12	2	7	Baked Goods	0		
6	9/7/12	81	10	Produce	0	Bike	
2	9/7/12	21	8	Produce	70	Bike	
6	9/7/12	65		Produce	0		
1	9/7/12	25		Baked Goods	40	Bike	
3	9/7/12	31	14	Produce	55.4	Bike	
25	9/7/12	32	22	Baked Goods	0		
24	9/7/12	32	22	Fresh Prepared Food	0		
1	9/7/12	19	20	Produce	80	Bike	
4	9/7/12	19	20	Produce	15	Bike	
6	9/7/12	81	10	Baked Goods	50	Bike	
27	9/7/12	27	26	Baked Goods	25	Bike	
6	9/8/12	31	26	Produce	140	Bike	
1	9/8/12	28	26	Produce	90	Bike	
1	9/8/12	28	26	Baked Goods	15	Bike	
55	9/8/12	81	15	Produce	80	Bike	
2	9/8/12	65	29	Produce	80	Bike	
33	9/8/12	67		Produce	90	Bike	
33	9/8/12	32		Produce	200		
6	9/8/12	32	30	Baked Goods	0		
6	9/8/12	32	30	Produce	110		
1	9/8/12	86		Produce	1		
6	9/8/12	98	28	Baked Goods	0	Bike	
6	9/8/12	98	28	Produce	115	Bike	
24	9/8/12	98	28	Fresh Prepared Food	11	Bike	
25	9/8/12	102	29	Baked Goods	8	Car	
3	9/8/12	31		Produce	30	Bike	
4	9/8/12	29	22	Produce	0		
1	9/9/12	13	8	Produce	200	Bike	
1	9/9/12	13	8	Baked Goods	10	Bike	
2	9/9/12	7	5	Produce	80	Bike	
4	9/9/12	14		Produce	235		
6	9/9/12	4	5	Baked Goods	0		
6	9/9/12	4	5	Produce	325	Car	
3	9/9/12	52	9	Produce	47	Bike	
25	9/10/12	40		Baked Goods	28	Foot	
3	9/10/12	41	14	Produce	24	Bike	
4	9/10/12	81	11	Produce	45	Bike	
24	9/10/12	40		Fresh Prepared Food	0		
6	9/10/12	120	61	Produce	25	Bike	
	9/10/12	40		Produce	42	Foot	
1	9/10/12	39	10	Produce	100	Bike	
6	9/10/12	71	20	Produce	0		
6	9/10/12	3	7	Baked Goods	15	Bike	
6	9/10/12	71	20	Baked Goods	15	Bike	
6	9/10/12	3	7	Produce	95	Bike	
2	9/10/12	38	15	Produce	70	Bike	
1	9/10/12	39	10	Baked Goods	25	Bike	
1	9/11/12		18	Produce	0		
1	9/11/12		18	Baked Goods	0		
3	9/11/12	89	14	Produce	0		
6	9/11/12	46	15	Produce	40	Bike	
2	9/11/12	86	35	Produce	1	Bike	
6	9/11/12	46	15	Baked Goods	10	Bike	
6	9/11/12	2		Baked Goods	0		
19	9/11/12	126		Frozen Prepared Food	0		
4	9/11/12	121	5	Produce	50	Bike	
6	9/11/12	2		Produce	0		
1	9/12/12	121	7	Produce	0		
1	9/12/12	121	7	Baked Goods	30	Bike	
4	9/12/12	130	37	Produce	105	Car	
2	9/12/12	124	38	Produce	150	Bike	
25	9/12/12	53	39	Baked Goods	14	Bike	
24	9/12/12	53	39	Fresh Prepared Food	8	Bike	
	9/12/12	53	39	Produce	16	Bike	
6	9/12/12	55		Baked Goods	0		
6	9/12/12	55		Produce	45		
33	9/12/12		58	Produce	30	Bike	
6	9/12/12	54	10	Produce	0		
3	9/12/12	52	14	Produce	41	Bike	
6	9/12/12	54	10	Baked Goods	0		
6	9/13/12	65	7	Baked Goods	0		
3	9/13/12	59	42	Produce	15	Bike	
6	9/13/12	65	7	Produce	100	Bike	
1	9/13/12	58	41	Produce	150	Bike	
1	9/13/12	58	41	Baked Goods	25	Bike	
27	9/13/12	24	18	Baked Goods	0		
6	9/13/12	25		Produce	45	Bike	
4	9/13/12	32	10	Produce	85		
2	9/13/12	57	38	Produce	40		
36	9/13/12	127	10	Produce	70	Bike	
43	9/13/12	48	44	Frozen Prepared Food	0		
6	9/14/12	116	10	Produce	105	Bike	
4	9/14/12	19	20	Produce	0	Bike	
24	9/14/12	129	22	Fresh Prepared Food	3	Bike	
25	9/14/12	129	22	Baked Goods	10	Bike	
27	9/14/12	67	26	Baked Goods	65	Bike	
6	9/14/12	116	10	Baked Goods	20	Bike	
3	9/14/12	31	14	Produce	52	Bike	
19	9/14/12	20	28	Frozen Prepared Food	0		
1	9/14/12	19	20	Produce	200	Bike	
6	9/14/12	81		Produce	10	Bike	
1	9/14/12	25		Baked Goods	12	Bike	
2	9/14/12	124	8	Produce	15		
25	9/15/12	102	29	Baked Goods:	0.0:	Car	
1	9/15/12	81	26	Baked Goods	20	Bike	
6	9/15/12	32	30	Baked Goods	30	Bike	
55	9/15/12	81	15	Produce	100		
4	9/15/12	29	22	Produce	210	Bike	
1	9/15/12	81	26	Produce	180	Bike	
2	9/15/12	2	29	Produce	195	Bike	
33	9/15/12	67		Produce	120	Bike	
6	9/15/12	32	30	Produce	60	Bike	
33	9/15/12	32		Produce	85	Bike	
1	9/15/12	86		Produce	0		
24	9/15/12	98	28	Fresh Prepared Food	0		
6	9/15/12	98	28	Baked Goods	10		
3	9/15/12	31		Produce	34	Bike	
6	9/15/12	31	26	Produce	135	Bike	
6	9/15/12	98	28	Produce	45	Bike	
2	9/16/12	7	5	Produce	50	Bike	
25	9/16/12	30	11	Baked Goods	10	Bike	
4	9/16/12	81		Produce	100	Bike	
3	9/16/12	52	9	Produce	23	Bike	
1	9/16/12	13	8	Produce	60	Bike	
1	9/16/12	13	8	Baked Goods	10	Bike	
6	9/16/12	4	5	Produce	350	Car	
6	9/16/12	4	5	Baked Goods	40	Car	
1	9/16/12	14	50	Baked Goods	0		
	9/17/12	40		Produce	17		
6	9/17/12	3	7	Produce	20	Bike	
2	9/17/12	38	15	Produce	45		
4	9/17/12	81	11	Produce	0		
6	9/17/12	3	7	Baked Goods	5	Bike	
6	9/17/12	62	20	Produce	0		
25	9/17/12	40		Baked Goods	25		
24	9/17/12	40		Fresh Prepared Food	11		
6	9/17/12	62	20	Baked Goods	0		
3	9/17/12	41	14	Produce	36.4	Bike	
6	9/17/12	120	61	Produce	75	Bike	
1	9/18/12	42	18	Baked Goods	20	Bike	
6	9/18/12	46	15	Baked Goods	5	Bike	
4	9/18/12	121	5	Produce	150	Bike	
6	9/18/12	2		Baked Goods	0		
6	9/18/12	46	15	Produce	15	Bike	
3	9/18/12	89	14	Produce	0		
6	9/18/12	2		Produce	105	Bike	
19	9/18/12	126		Frozen Prepared Food	0		
1	9/18/12	42	18	Produce	120	Bike	
2	9/18/12	86	35	Produce	3	Bike	
25	9/19/12	53	39	Baked Goods	5	Bike	
33	9/19/12		58	Produce	55	Bike	
	9/19/12	53	39	Produce	6	Bike	
6	9/19/12	65	10	Baked Goods	0		
24	9/19/12	53	39	Fresh Prepared Food	4	Bike	
3	9/19/12	52	14	Produce	9	Bike	
6	9/19/12	55		Baked Goods	0		
6	9/19/12	55		Produce	55		
1	9/19/12	39	7	Baked Goods	0		
6	9/19/12	65	10	Produce	30	Bike	
2	9/19/12	124	38	Produce	275	Bike	
4	9/19/12	130	37	Produce	12	Car	
1	9/19/12	39	7	Produce	400	Bike	
1	9/20/12	68	41	Baked Goods	21		
6	9/20/12	25		Produce	0		
6	9/20/12	65	7	Baked Goods	0		
4	9/20/12	32	10	Produce	30	Bike	
3	9/20/12	65	42	Produce	80		
6	9/20/12	65	7	Produce	0		
27	9/20/12	24	18	Baked Goods	30	Bike	
1	9/20/12	68	41	Produce	210		
43	9/20/12	48	44	Frozen Prepared Food	25		
36	9/20/12	127	10	Produce	50	Bike	
2	9/20/12	57	38	Produce	140	Bike	
1	9/21/12	25		Baked Goods	20	Bike	
6	9/21/12	116	10	Produce	210	Bike	
4	9/21/12	19	20	Produce	20	Bike	
6	9/21/12	116	10	Baked Goods	0		
24	9/21/12	129	22	Fresh Prepared Food	8	Bike	
25	9/21/12	129	22	Baked Goods	5	Bike	
27	9/21/12	27	26	Baked Goods	50	Bike	
6	9/21/12	99		Produce	40	Bike	
19	9/21/12	20	28	Frozen Prepared Food	0		
2	9/21/12	98	8	Produce	40	Bike	
3	9/21/12	31	14	Produce	0	Bike	
1	9/21/12	19	20	Produce	245	Bike	
6	9/22/12	139	28	Produce	0	Bike	
55	9/22/12	31	15	Produce	150	Bike	
33	9/22/12	32		Produce	45		
6	9/22/12	32	30	Produce	120		
24	9/22/12	139	28	Fresh Prepared Food	2	Bike	
1	9/22/12	86		Produce	0		
6	9/22/12	31	26	Produce	170	Bike	
3	9/22/12	31		Produce	35	Bike	
1	9/22/12	28	26	Produce	90	Bike	
2	9/22/12	2	29	Produce	85	Bike	
6	9/22/12	32	30	Baked Goods	0	Bike	
4	9/22/12	29	22	Produce	270	Car	
25	9/22/12	102	29	Baked Goods	5	Bike	
33	9/22/12	67		Produce	50	Bike	
1	9/22/12	28	26	Baked Goods	25	Bike	
6	9/22/12	139	28	Produce	65	Bike	
1	9/23/12	13	8	Baked Goods	18	Bike	
4	9/23/12	14		Produce	80	Bike	
6	9/23/12	4	5	Produce	480	Car	
25	9/23/12	134	11	Baked Goods	2	Bike	
3	9/23/12	52	9	Produce	0		
1	9/23/12	13	8	Produce	390	Bike	
2	9/23/12	7	5	Produce	90	Bike	
6	9/23/12	4	5	Baked Goods	65	Car	
3	9/24/12	41	14	Produce	26.4	Bike	
1	9/24/12	121	7	Baked Goods	30	Bike	
24	9/24/12	40		Fresh Prepared Food	0		
2	9/24/12	38	15	Produce	35	Bike	
6	9/24/12	3	7	Produce	100	Bike	
4	9/24/12	81	11	Produce	25	Bike	
6	9/24/12	71	20	Produce	0		
	9/24/12	40		Produce	13	Foot	
25	9/24/12	40		Baked Goods	12		
6	9/24/12	3	7	Baked Goods	0	Bike	
6	9/24/12	71	20	Baked Goods	0		
1	9/24/12	121	7	Produce	250	Bike	
6	9/24/12	120	61	Produce	0		
6	9/25/12	46	15	Produce	5	Bike	
1	9/25/12	42	18	Baked Goods	10	Bike	
3	9/25/12	89	14	Produce	0	Bike	
6	9/25/12	2		Baked Goods	0		
6	9/25/12	46	15	Baked Goods	20	Bike	
1	9/25/12	42	18	Produce	250	Bike	
6	9/25/12	2		Produce	0		
4	9/25/12	39	5	Produce	75	Bike	
19	9/25/12	126		Frozen Prepared Food	0		
2	9/25/12	86	35	Produce	1	Bike	
	9/26/12	53	39	Produce	6	Bike	
33	9/26/12		58	Produce	30	Bike	
24	9/26/12	53	39	Fresh Prepared Food	4	Bike	
3	9/26/12	52	14	Produce	35	Bike	
6	9/26/12	136	10	Baked Goods	0	Bike	
6	9/26/12	136	10	Produce	0	Bike	
4	9/26/12	130	37	Produce	24	Car	
1	9/26/12	39	7	Produce	120	Bike	
6	9/26/12	55		Baked Goods	0		
25	9/26/12	53	39	Baked Goods	6	Bike	
1	9/26/12	39	7	Baked Goods	15		
2	9/26/12	124	38	Produce	100	Car	
6	9/26/12	55		Produce	0		
1	9/27/12	58	41	Baked Goods	20	Bike	
36	9/27/12	81	10	Produce	50	Bike	
1	9/27/12	58	41	Produce	175	Bike	
3	9/27/12	59	42	Produce	0	Bike	
6	9/27/12	139	7	Baked Goods	25	Bike	
6	9/27/12	139	7	Baked Goods	0	Bike	
2	9/27/12	57	38	Produce	25	Bike	
6	9/27/12	25		Produce	5	Bike	
43	9/27/12	48	44	Frozen Prepared Food	50	Bike	
4	9/27/12	32	10	Produce	30	Bike	
27	9/27/12		18	Baked Goods	30		
19	9/28/12	20	28	Frozen Prepared Food	0		
4	9/28/12	19	20	Produce	145	Bike	
1	9/28/12	25		Baked Goods	25	Bike	
25	9/28/12	129	22	Baked Goods	8	Bike	
6	9/28/12	116	10	Produce	170	Bike	
6	9/28/12	116	10	Baked Goods	0		
27	9/28/12	27	26	Baked Goods	25	Bike	
3	9/28/12	31	14	Produce	43	Bike	
2	9/28/12	21	8	Produce	50	Bike	
24	9/28/12	129	22	Fresh Prepared Food	8	Bike	
1	9/28/12	19	20	Produce	135	Bike	
6	9/29/12	81	26	Produce	200	Bike	
4	9/29/12	29	22	Produce	205	Bike	
6	9/29/12	98	28	Baked Goods	15	Bike	
24	9/29/12	98	28	Fresh Prepared Food	0	Bike	
6	9/29/12	98	28	Produce	101	Bike	
2	9/29/12	2	29	Produce	90	Bike	
55	9/29/12	81	15	Produce	98	Bike	
33	9/29/12	32	30	Produce	60	Bike	
6	9/29/12	32		Produce	0		
6	9/29/12	32		Baked Goods	0		
33	9/29/12	67		Produce	120	Bike	
25	9/29/12	102	29	Baked Goods	4	Bike	
1	9/29/12	30	26	Produce	150	Bike	
1	9/29/12	30	26	Baked Goods	160	Bike	
1	9/29/12	141		Produce	0		
3	9/29/12	31		Produce	0		
3	9/30/12	52	9	Produce	25	Bike	
2	9/30/12	7	5	Produce	45	Bike	
4	9/30/12	14		Produce	15	Bike	
1	9/30/12	13	8	Produce	330	Bike	
1	9/30/12	13	8	Baked Goods	15	Bike	
6	9/30/12	4	5	Produce	205	Car	
6	9/30/12	4	5	Baked Goods	40	Car	
25	9/30/12	134	11	Baked Goods	0		
25	10/1/12	40		Baked Goods	9	Foot	
4	10/1/12	81	11	Produce	20	Bike	
	10/1/12	40		Produce	25		
6	10/1/12	71	20	Baked Goods	0		
6	10/1/12	120	61	Produce	0		
6	10/1/12	3	7	Baked Goods	0		
1	10/1/12	39	7	Baked Goods	15	Bike	
24	10/1/12	40		Fresh Prepared Food	7		
6	10/1/12	71	20	Produce	0		
6	10/1/12	3	7	Produce	85	Bike	
2	10/1/12	38	15	Produce	170	Bike	
3	10/1/12	41	14	Produce	35.4	Bike	
1	10/1/12	39	7	Produce	200		
6	10/2/12	2		Produce	85	Bike	
6	10/2/12	2		Baked Goods	0		
6	10/2/12	46	15	Baked Goods	0		
2	10/2/12	142	35	Produce	37	Bike	
3	10/2/12	89	14	Produce	23.2	Bike	
4	10/2/12	121	5	Produce	0		
19	10/2/12	126		Frozen Prepared Food	0		
6	10/2/12	46	15	Produce	10	Bike	
1	10/2/12	42	18	Baked Goods	15	Bike	
1	10/2/12	42	18	Produce	180	Bike	
1	10/3/12	65	7	Baked Goods	30	Bike	
6	10/3/12	136	10	Produce	52	Bike	
6	10/3/12	136	10	Baked Goods	3	Bike	
4	10/3/12	130	37	Produce	105	Bike	
6	10/3/12	55		Produce	0		
3	10/3/12	52	14	Produce	28	Bike	
1	10/3/12	65	7	Produce	80	Bike	
2	10/3/12	124	38	Produce	85	Bike	
6	10/3/12	55		Baked Goods	0		
33	10/3/12		58	Produce	35	Bike	
	10/3/12	53	39	Produce	16	Bike	
25	10/3/12	53	39	Baked Goods	8	Bike	
24	10/3/12	53	39	Fresh Prepared Food	6	Bike	
1	10/4/12	58	41	Produce	200	Bike	
2	10/4/12	57	38	Produce	35	Bike	
6	10/4/12	25		Produce	0		
6	10/4/12	139	7	Baked Goods	0		
3	10/4/12	136	42	Produce	12	Bike	
1	10/4/12	58	41	Baked Goods	30	Bike	
43	10/4/12	48	44	Frozen Prepared Food	5		
4	10/4/12	32	10	Produce	0		
27	10/4/12	62	18	Baked Goods	14	Bike	
6	10/4/12	139	7	Produce	100	Car	
36	10/4/12	127	10	Produce	70	Bike	
24	10/5/12	129	22	Fresh Prepared Food	8	Bike	
3	10/5/12	31	14	Produce	42	Bike	
1	10/5/12	19	20	Produce	20	Bike	
6	10/5/12	141	10	Produce	30	Bike	
19	10/5/12	20	28	Frozen Prepared Food	0		
1	10/5/12	25		Baked Goods	18	Bike	
6	10/5/12	81		Produce	0		
4	10/5/12	19	20	Produce	70	Bike	
2	10/5/12	21	8	Produce	50	Bike	
6	10/5/12	141	10	Produce	20	Bike	
25	10/5/12	129	22	Baked Goods	3	Bike	
27	10/5/12	65	26	Baked Goods	5	Bike	
1	10/6/12	68	26	Baked Goods	21	Bike	
2	10/6/12	2	29	Produce	105	Bike	
4	10/6/12	29	22	Produce	70	Bike	
3	10/6/12	31		Produce	0		
24	10/6/12	2	28	Fresh Prepared Food	0	Bike	
6	10/6/12	31	26	Produce	130	Bike	
6	10/6/12	32		Baked Goods	0		
33	10/6/12	32	30	Produce	0		
25	10/6/12	102	29	Baked Goods	7	Bike	
6	10/6/12	32		Produce	50	Car	
55	10/6/12	65	15	Produce	20	Bike	
33	10/6/12	67		Produce	60	Bike	
1	10/6/12	68	26	Produce	170	Bike	
1	10/6/12	141		Produce	30	Bike	
6	10/6/12	2	28	Baked Goods	0		
6	10/6/12	2	28	Produce	90	Bike	
1	10/7/12	81	8	Produce	240	Bike	
1	10/7/12	81	8	Baked Goods	10	Bike	
6	10/7/12	4	5	Produce	260	Car	
6	10/7/12	4	5	Baked Goods	40	Car	
3	10/7/12	52	9	Produce	13	Bike	
2	10/7/12	7	5	Produce	2	Bike	
4	10/7/12	14		Produce	55	Bike	
25	10/7/12	134	11	Baked Goods	0		
	10/8/12	40		Produce	15		
25	10/8/12	40		Baked Goods	6	Foot	
4	10/8/12	81	11	Produce	40	Bike	
6	10/8/12	3	7	Produce	40	Bike	
24	10/8/12	40		Fresh Prepared Food	0		
6	10/8/12	71	20		10	Bike	
6	10/8/12	3	7	Baked Goods	10	Bike	
2	10/8/12	38	15	Produce	0		
1	10/8/12	68	7	Baked Goods	40	Bike	
6	10/8/12	120	61	Produce	0		
3	10/8/12	41	14	Produce	0		
6	10/8/12	71	20	Produce	70	Bike	
1	10/8/12	68	7	Produce	125	Bike	
6	10/9/12	98		Baked Goods	0		
6	10/9/12	98		Produce	0		
3	10/9/12	89	14	Produce	0		
4	10/9/12	121	5	Produce	75	Bike	
6	10/9/12	46	15	Baked Goods	0		
62	10/9/12	19	26	Baked Goods	80	Bike	
2	10/9/12	142	35	Produce	98	Bike	
6	10/9/12	46	15	Produce	50	Bike	
1	10/9/12	42	18	Produce	200	Bike	
19	10/9/12	126		Frozen Prepared Food	0		
1	10/9/12	42	18	Baked Goods	30	Bike	
24	10/10/12	53	39	Fresh Prepared Food	4	Bike	
24	10/10/12	53	39	Produce	4	Bike	
6	10/10/12	136	10	Baked Goods	48	Bike	
6	10/10/12	14		Produce	65	Bike	
6	10/10/12	14		Baked Goods	0	Bike	
3	10/10/12	52	14	Produce	33	Bike	
33	10/10/12	28	58	Produce	0		
6	10/10/12	136	10	Produce	75	Bike	
4	10/10/12	130	37	Produce	195	Car	
1	10/10/12	124	7	Baked Goods	15	Bike	
25	10/10/12	53	39	Baked Goods	1	Bike	
1	10/10/12	124	7	Produce	35	Bike	
2	10/10/12	124	38	Produce	30	Bike	
27	10/11/12		18	Baked Goods	0		
6	10/11/12	139	7	Produce	30	Bike	
6	10/11/12	139	7	Baked Goods	45	Bike	
36	10/11/12	65	10	Produce	25	Bike	
1	10/11/12	58	41	Baked Goods	25	Bike	
4	10/11/12	32	10	Produce	0		
1	10/11/12	58	41	Produce	170	Bike	
43	10/11/12	48	44	Frozen Prepared Food	70		
3	10/11/12	59	42	Produce	10	Bike	
2	10/11/12	57	38	Produce	45	Bike	
27	10/12/12		26	Baked Goods	0		
6	10/12/12	116	10	Produce	137	Bike	
6	10/12/12	116	10	Baked Goods	0		
25	10/12/12	129	22	Baked Goods	10	Bike	
1	10/12/12	19	20	Produce	35	Bike	
24	10/12/12	129	22	Fresh Prepared Food	10	Bike	
19	10/12/12	20	28	Frozen Prepared Food	0		
6	10/12/12	65		Produce	0		
3	10/12/12	31	14	Produce	12.4	Bike	
1	10/12/12	25		Baked Goods	30	Bike	
4	10/12/12	19	20	Frozen Prepared Food	115	Bike	
2	10/12/12	21	8	Produce	0		
6	10/13/12	98	28	Produce	0		
4	10/13/12	29	22	Produce	75	Bike	
25	10/13/12	102	29	Baked Goods	3	Bike	
2	10/13/12	2	29	Produce	85	Bike	
6	10/13/12	160		Baked Goods	58	Bike	
6	10/13/12	31	26	Produce	95	Bike	
1	10/13/12	28	26	Baked Goods	25	Bike	
3	10/13/12	31		Produce	31	Bike	
6	10/13/12	98	28	Baked Goods	0		
24	10/13/12	98	28	Fresh Prepared Food	0		
1	10/13/12	28	26	Produce	50	Bike	
55	10/13/12	148	15	Produce	15	Bike	
33	10/13/12	67		Produce	50	Car	
6	10/13/12	160		Produce	61	Bike	
33	10/13/12	32	30	Produce	25	Car	
1	10/13/12	141		Produce	0		
1	10/14/12	13	8	Baked Goods	20	Bike	
25	10/14/12	134	11	Baked Goods	0		
6	10/14/12	4	5	Produce	230	Car	
6	10/14/12	4	5	Baked Goods	30	Car	
3	10/14/12	68	9	Produce	42	Bike	
2	10/14/12	7	5	Produce	20	Bike	
1	10/14/12	13	8	Produce	55	Bike	
4	10/14/12	14		Produce	2	Bike	
1	10/15/12	39	7	Baked Goods	15	Bike	
4	10/15/12	137	11	Produce	0		
25	10/15/12	40		Baked Goods	11	Foot	
24	10/15/12	40		Fresh Prepared Food	25		
	10/15/12	40		Produce	3.5		
6	10/15/12	71	20	Produce	5	Bike	
6	10/15/12	120	61	Produce	0		
2	10/15/12	38	15	Produce	0		
6	10/15/12	3	7	Produce	5	Bike	
6	10/15/12	3	7	Baked Goods	0		
6	10/15/12	71	20	Baked Goods	40	Bike	
3	10/15/12	41	14	Produce	34.2	Bike	
1	10/15/12	39	7	Produce	250	Bike	
4	10/16/12	2	15	Produce	92		
19	10/16/12	126		Frozen Prepared Food	0		
6	10/16/12	121		Baked Goods	0	Bike	
2	10/16/12	142	35	Produce	55	Bike	
1	10/16/12	42	18	Baked Goods	10	Bike	
6	10/16/12	46	15	Produce	40	Bike	
6	10/16/12	46	15	Baked Goods	0		
1	10/16/12	42	18	Produce	200	Bike	
3	10/16/12	89	14	Produce	0		
6	10/16/12	121		Produce	20	Bike	
6	10/17/12	157		Baked Goods	0		
3	10/17/12	53	39	Produce	8	Bike	
25	10/17/12	53	39	Baked Goods	6	Bike	
6	10/17/12	136	10	Baked Goods	0	Bike	
3	10/17/12	52	14	Produce	42	Bike	
1	10/17/12	162	7	Baked Goods	8	Bike	
2	10/17/12	81	38	Produce	105	Bike	
24	10/17/12	53	39	Fresh Prepared Food	4	Bike	
6	10/17/12	136	10	Produce	202	Bike	
1	10/17/12	162	7	Produce	298	Bike	
6	10/17/12	157		Produce	75	Car	
4	10/17/12	130	37	Produce	0		
